category_id,change_type,confidence,annotation_count,our_name,our_code,kassal_name,kassal_names_all,off_name,name_similarity,kassal_found,kassal_stores,kassal_price,kassal_image_url,discontinued,proposed_name,proposed_code,recommendation
124,name_confirmed,high,4,O'BOY MINDRE SUKKER 500G POSE FREIA,7622201150686,O'Boy Mindre Sukker 500g pose Freia,O'Boy Mindre Sukker 500g pose Freia | O'Boy Mindre Sukker 500g | O'boy Mindre Sukker 500 g | O'boy Mindre Sukker 500g Pose,Oboy less sugar,1.0,True,"Meny, Coop, Oda, SPAR, KIWI, Joker",43.3,https://bilder.ngdata.no/7622201150686/meny/large.jpg,False,O'BOY MINDRE SUKKER 500G POSE FREIA,7622201150686,Name confirmed by Kassal (sim=1.00). No change needed.
104,name_confirmed,high,3,SMØR USALTET 250G TINE,7038010011702,Smør Usaltet 250g Tine,Smør Usaltet 250g Tine | Tine Smør Syrnet Usaltet 1/4kg | Usaltet smør 250 g | Smør Usaltet 250g | Tine Usaltet Meierismør 250g,Smør Usaltet 250G Tine,1.0,True,"SPAR, Coop, Meny, Oda, Engrosnett, KIWI, Joker",29.5,https://bilder.ngdata.no/7038010011702/kmh/large.jpg,False,SMØR USALTET 250G TINE,7038010011702,Name confirmed by Kassal (sim=1.00). No change needed.
114,name_confirmed,high,3,CLEAN MATCHA GREEN TE ØKOL 20POS PUKKA,5060229014436,Pukka Te Clean Matcha Green Urter 20 poser,Pukka Te Clean Matcha Green Urter 20 poser | Clean Matcha Green Te Økologisk 20pos Pukka | Pukka Supreme Matcha Green Tea 30g 20ps,Organic Clean Matcha Green Green Tea Sachets,0.9383,True,"Coop, Meny, SPAR",69.9,https://bilder.ngdata.no/5060229014436/meny/large.jpg,False,CLEAN MATCHA GREEN TE ØKOL 20POS PUKKA,5060229014436,Name confirmed by Kassal (sim=0.94). No change needed.
299,name_confirmed,high,3,KAMILLE TE 20POS LIPTON,5063270101575,Kamille Te 20pos Lipton,Kamille Te 20pos Lipton | Lipton Kamille Te 20ps,,1.0,True,"SPAR, Meny, Engrosnett",31.54,https://bilder.ngdata.no/5063270101575/kmh/large.jpg,False,KAMILLE TE 20POS LIPTON,5063270101575,Name confirmed by Kassal (sim=1.00). No change needed.
119,name_confirmed,high,3,SOFT FLORA STEKE&BAKE 500G,7036110009704,Soft Flora Steke&Bake 500g,Soft Flora Steke&Bake 500g | Soft Flora Steke & Bake 500g | Soft Flora margarin 500 g | SOFT FLORA STEKE&BAKE 500G,,1.0,True,"Joker, SPAR, Meny, Coop, Oda, Engrosnett, Bunnpris, KIWI",34.9,https://bilder.ngdata.no/7036110009704/kmh/large.jpg,False,SOFT FLORA STEKE&BAKE 500G,7036110009704,Name confirmed by Kassal (sim=1.00). No change needed.
346,name_confirmed,high,3,SANDWICH SOUR CREAM&ONION 33G WASA,7300400482295,Sandwich Sour Cream&Onion 33g Wasa,Sandwich Sour Cream&Onion 33g Wasa | Sandwich Sourcream & Onion 33 g | Wasa Sandwich Sourcream & Onion 33g | Wasa Sandwich Sourcream&Onion 24x33g,,1.0,True,"Joker, Meny, Oda, Coop, SPAR",10.5,https://bilder.ngdata.no/7300400482295/kmh/large.jpg,False,SANDWICH SOUR CREAM&ONION 33G WASA,7300400482295,Name confirmed by Kassal (sim=1.00). No change needed.
156,name_confirmed,high,3,GRANOLA CRAZELNUT 500G START!,7310130013416,Granola Crazelnut 500g Start!,Granola Crazelnut 500g Start!,Cazelnut Crunch,1.0,True,Meny,54.5,https://bilder.ngdata.no/7310130013416/meny/large.jpg,False,GRANOLA CRAZELNUT 500G START!,7310130013416,Name confirmed by Kassal (sim=1.00). No change needed.
321,name_confirmed,high,3,GIFFLAR KANEL 300G PÅGEN,7311070006209,Gifflar Kanel 300g Pågen,Gifflar Kanel 300g Pågen | Pågen Gifflar med Kanel 300g | Gifflar Kanel 300 g | GIFFLAR KANEL 300 g pågen,,1.0,True,"Joker, Coop, SPAR, Meny, Oda, Bunnpris, KIWI",29.9,https://bilder.ngdata.no/7311070006209/kmh/large.jpg,False,GIFFLAR KANEL 300G PÅGEN,7311070006209,Name confirmed by Kassal (sim=1.00). No change needed.
319,name_confirmed,high,3,LIPTON ICETEA PEACH PULVER 50G,8720608006656,Lipton Icetea Peach Pulver 50g,Lipton Icetea Peach Pulver 50g | LIPTON ICETEA Peach pulver 50g,,1.0,True,"Joker, Meny, SPAR, Bunnpris",19.9,https://bilder.ngdata.no/8720608006656/kmh/large.jpg,False,LIPTON ICETEA PEACH PULVER 50G,8720608006656,Name confirmed by Kassal (sim=1.00). No change needed.
134,name_confirmed,high,2,EVERGOOD ESPRESSO HELE BØNNER 500G,7040913337513,Evergood Espresso Hele Bønner 500g,Evergood Espresso Hele Bønner 500g,,1.0,True,"Meny, SPAR, Joker",179,https://bilder.ngdata.no/7040913337513/meny/large.jpg,False,EVERGOOD ESPRESSO HELE BØNNER 500G,7040913337513,Name confirmed by Kassal (sim=1.00). No change needed.
172,name_confirmed,high,2,FRIELE INSTANT GULL 100G REFILL,7037159628000,Friele Instant Gull Refil 100g,"Friele Instant Gull Refil 100g | Instant Gull refill Pulverkaffe, 100 g | Friele 100 g Instant gull refill | FRIELE INSTANT GULL 100 g refill",,0.9841,True,"Coop, Oda, Europris, Bunnpris",39.9,https://cdcimg.coop.no/rte/RTE2/7037159628000.png,False,FRIELE INSTANT GULL 100G REFILL,7037159628000,Name confirmed by Kassal (sim=0.98). No change needed.
120,name_confirmed,high,2,TOM&JERRY KJEKS 175G SÆTRE,7039317005951,Sætre Tom & Jerry Kjeks 175g,Sætre Tom & Jerry Kjeks 175g | Tom & Jerry 175 g | Tom&Jerry Kjeks 175g Sætre | TOM&JERRY KJEKS 175g sætre | Tom Jerry 175g | Tom & Jerry kjeks 175 g,,1.0,True,"Coop, Oda, Meny, SPAR, Joker, KIWI, Bunnpris, Europris",25,https://bilder.ngdata.no/7039317005951/meny/large.jpg,False,TOM&JERRY KJEKS 175G SÆTRE,7039317005951,Name confirmed by Kassal (sim=1.00). No change needed.
276,name_confirmed,high,2,HVITLØK 100G PK,7040514528037,Hvitløk 100g pakke,Hvitløk 100g pakke | HVITLØK,,0.9091,True,"Meny, SPAR, Joker, Bunnpris",16.9,https://bilder.ngdata.no/7040514528037/meny/large.jpg,False,HVITLØK 100G PK,7040514528037,Name confirmed by Kassal (sim=0.91). No change needed.
44,name_confirmed,high,2,KNEKKS KJEKS HAVRE 190G RØROS,7056831970305,Knekks Kjeks Havre 190g Røros,Knekks Kjeks Havre 190g Røros | Knekks Havre - Grov og God Havrekjeks,,1.0,True,"Meny, SPAR",48.9,https://bilder.ngdata.no/7056831970305/meny/large.jpg,False,KNEKKS KJEKS HAVRE 190G RØROS,7056831970305,Name confirmed by Kassal (sim=1.00). No change needed.
90,name_confirmed,high,2,GRANOLA PEKAN GL.FRI 325G SYNNØVE FINDEN,7071319033884,Granola Pekan Gl.Fri 325g Synnøve Finden,Granola Pekan Gl.Fri 325g Synnøve Finden,Glutenfri Granola Honning Ristede Pekannøtter,1.0,True,"Meny, Joker",79.9,https://bilder.ngdata.no/7071319033884/meny/large.jpg,False,GRANOLA PEKAN GL.FRI 325G SYNNØVE FINDEN,7071319033884,Name confirmed by Kassal (sim=1.00). No change needed.
60,name_confirmed,high,2,KNEKKEBRØD URTER&HAVSALT GL.FRI 190G,7071848106448,Knekkebrød Urter&Havsalt Gl.Fri 190g Sigdal,Knekkebrød Urter&Havsalt Gl.Fri 190g Sigdal,Knekkebrod flutenfri,0.9114,True,"SPAR, Meny",52.9,https://bilder.ngdata.no/7071848106448/kmh/large.jpg,False,KNEKKEBRØD URTER&HAVSALT GL.FRI 190G,7071848106448,Name confirmed by Kassal (sim=0.91). No change needed.
180,name_confirmed,high,2,MÜSLI PAPAYA GLUTENFRI 350G AXA,7310130010507,Müsli Papaya glutenfri 350g Axa,"Müsli Papaya glutenfri 350g Axa | Müsli Papaya Glutenfri, 350 g | Axa Müsli Papaya Glutenfri 350g | AXA MÜSLI PAPAYA GLUTENFRI 350G",Papaya and Oat muesli,1.0,True,"Meny, Oda, Coop, SPAR, KIWI, Joker, REMA 1000",44.3,https://bilder.ngdata.no/7310130010507/meny/large.jpg,False,MÜSLI PAPAYA GLUTENFRI 350G AXA,7310130010507,Name confirmed by Kassal (sim=1.00). No change needed.
354,name_confirmed,high,2,GIFFLAR BRINGEBÆR&VANILJE 260G PÅGEN,7311070006339,Gifflar Bringebær&Vanilje 260g Pågen,Gifflar Bringebær&Vanilje 260g Pågen | Gifflar - Bringebær og Vanilje | GIFFLAR Bringebær&vanilje 260g pågen,Gifflar Raspberry & Vanilla,1.0,True,"Meny, Joker, Havaristen, SPAR, Bunnpris",15,https://bilder.ngdata.no/7311070006339/meny/large.jpg,False,GIFFLAR BRINGEBÆR&VANILJE 260G PÅGEN,7311070006339,Name confirmed by Kassal (sim=1.00). No change needed.
293,name_confirmed,high,2,NUTELLA BISCUITS 193G,8000500390306,Nutella Biscuits 193g,Nutella Biscuits 193g,Biscuit filled with hazelnut spread with cocoa,1.0,True,"Meny, Joker, SPAR",67.9,https://bilder.ngdata.no/8000500390306/meny/large.jpg,False,NUTELLA BISCUITS 193G,8000500390306,Name confirmed by Kassal (sim=1.00). No change needed.
95,name_confirmed,high,1,EGG M/L ØKOLOGISKE 10STK VILJE,7035620057359,Egg M/L Økologiske 10stk Vilje,Egg M/L Økologiske 10stk Vilje,Økologiske Egg,1.0,True,"Meny, SPAR, Joker",59.5,https://bilder.ngdata.no/7035620057359/meny/large.jpg,False,EGG M/L ØKOLOGISKE 10STK VILJE,7035620057359,Name confirmed by Kassal (sim=1.00). No change needed.
199,name_confirmed,high,1,GREEN CEYLON TE ØKOLOGISK 24POS CONFECTA,7039410000037,Green Ceylon Te Økologisk 24pos Confecta,Green Ceylon Te Økologisk 24pos Confecta,,1.0,True,"Meny, SPAR",44.9,https://bilder.ngdata.no/7039410000037/meny/large.jpg,False,GREEN CEYLON TE ØKOLOGISK 24POS CONFECTA,7039410000037,Name confirmed by Kassal (sim=1.00). No change needed.
135,name_confirmed,high,1,GÅRDSEGG EKSTRA STORE 6STK EK,7090000515027,Gårdsegg Ekstra Store 6stk Ek,Gårdsegg Ekstra Store 6stk Ek | Gårdsegg Xl 6stk Spesialitet Ek | Gårdsegg Xl6 Spesialitet Ek Gård,,1.0,True,Meny,47.9,https://bilder.ngdata.no/7090000515027/meny/large.jpg,False,GÅRDSEGG EKSTRA STORE 6STK EK,7090000515027,Name confirmed by Kassal (sim=1.00). No change needed.
91,name_confirmed,high,1,SANDWICH PESTO 37G WASA,7300400483025,Sandwich Pesto 37g Wasa,Sandwich Pesto 37g Wasa | SANDWICH Pesto 37g wasa,Sandwich pesto,1.0,True,"SPAR, Joker, Bunnpris, Meny",12.9,https://bilder.ngdata.no/7300400483025/kmh/large.jpg,False,SANDWICH PESTO 37G WASA,7300400483025,Name confirmed by Kassal (sim=1.00). No change needed.
26,name_confirmed,high,1,OB PROCOMFORT NORMAL 16ST,3574660245615,Ob Procomfort Normal 16stk,"Ob Procomfort Normal 16stk | o.b.® ProComfort Normal Tampong 16stk | Pro Comfort Normal 16stk, 16 stk | OB PROCOMFORT Normal 16stk | O.b.® Procomfort Normal 16stk",,0.9804,True,"Joker, SPAR, Coop, Meny, Oda, Bunnpris, KIWI",10,https://bilder.ngdata.no/3574660245615/kmh/large.jpg,False,OB PROCOMFORT NORMAL 16ST,3574660245615,Name confirmed by Kassal (sim=0.98). No change needed.
258,name_confirmed,high,1,EXTRA SWEET FRUIT 14G,42070436,Extra Sweet Fruit 14g,"Extra Sweet Fruit 14g | Extra White Fruit 14g | Extra u/sukker 14 g Sweet fruit, White | EXTRA SWEET FRUIT WHITE 14 g | Extra 14 g White sweet fruit",,1.0,True,"Joker, SPAR, Coop, Meny, Europris, Bunnpris, KIWI",13.2,https://bilder.ngdata.no/42070436/kmh/large.jpg,False,EXTRA SWEET FRUIT 14G,42070436,Name confirmed by Kassal (sim=1.00). No change needed.
123,name_confirmed,high,1,ASPARGES GRØNN,4521,Asparges Grønn,Asparges Grønn,,1.0,True,SPAR,119,https://bilder.ngdata.no/4521/kmh/large.jpg,False,ASPARGES GRØNN,4521,Name confirmed by Kassal (sim=1.00). No change needed.
116,name_confirmed,high,1,FROKOSTBLANDING LION 350G NESTLE,5900020023582,Lion Frokostblanding 350g,Lion Frokostblanding 350g | Frokostblanding Lion 350g Nestle | Lion Frokostblanding - Caramel & Chocolate,Lion Caramel & Chocolate Taste,1.0,True,"Coop, Meny, Havaristen",25,https://bilder.ngdata.no/5900020023582/meny/large.jpg,False,FROKOSTBLANDING LION 350G NESTLE,5900020023582,Name confirmed by Kassal (sim=1.00). No change needed.
81,name_confirmed,high,1,GRØNN TE CHAI 25POS TWININGS,70177173357,Grønn Te Chai 25pos Twinings,Grønn Te Chai 25pos Twinings | Grønn Te Chai 25 stk | Twinings Grønn te Chai 12x25bg,,1.0,True,"Meny, Oda, SPAR",82.9,https://bilder.ngdata.no/70177173357/meny/large.jpg,False,GRØNN TE CHAI 25POS TWININGS,70177173357,Name confirmed by Kassal (sim=1.00). No change needed.
227,name_confirmed,high,1,STORFE ENTRECOTE 180G FIRST PRICE,7035620023132,Storfe Entrecote 180g First Price,Storfe Entrecote 180g First Price,Storfe Entrecôte,1.0,True,"Joker, SPAR, Meny, KIWI",47.9,https://bilder.ngdata.no/7035620023132/kmh/large.jpg,False,STORFE ENTRECOTE 180G FIRST PRICE,7035620023132,Name confirmed by Kassal (sim=1.00). No change needed.
318,name_confirmed,high,1,PANNEKAKER 6STK ELDORADO,7035620046544,Pannekaker 6stk Eldorado,Pannekaker 6stk Eldorado,Pannekaker 6stk Eldorado,1.0,True,"SPAR, Meny",33.9,https://bilder.ngdata.no/7035620046544/kmh/large.jpg,False,PANNEKAKER 6STK ELDORADO,7035620046544,Name confirmed by Kassal (sim=1.00). No change needed.
274,name_confirmed,high,1,VESTLANDSLEFSA TØRRE 10STK 360G,7037421026817,Vestlandslefsa Tørre 10stk 360g,Vestlandslefsa Tørre 10stk 360g | Vestlandslefsa 10stk 360g | VESTLANDSLEFSA 10 stk 360 g,Vestlandslefse 10stk,1.0,True,"SPAR, KIWI, Meny, Joker, Bunnpris",27.9,https://bilder.ngdata.no/7037421026817/kmh/large.jpg,False,VESTLANDSLEFSA TØRRE 10STK 360G,7037421026817,Name confirmed by Kassal (sim=1.00). No change needed.
230,name_confirmed,high,1,JARLSBERG 27% SKIVET 120G TINE,7038010021145,Jarlsberg 27% skivet 120g Tine,"Jarlsberg 27% skivet 120g Tine | Jarlsberg Original i Skiver 120g | Jarlsberg Skivet, 120 g | Jarlsberg Skiver 120g Tine",,1.0,True,"SPAR, Meny, Coop, Oda, Joker",28.5,https://bilder.ngdata.no/7038010021145/kmh/large.jpg,False,JARLSBERG 27% SKIVET 120G TINE,7038010021145,Name confirmed by Kassal (sim=1.00). No change needed.
140,name_confirmed,high,1,SURDEIGKJEKS 100G SÆTRES BESTE,7039317008167,Surdeigkjeks 100g Sætres Beste,Surdeigkjeks 100g Sætres Beste | Sætres Beste Surdeigskjeks 100 g | Sætres Beste Surdeigskjeks 100g | SURDEIGKJEKS 100 g Sætres beste,Sætres Beste Surdeigkjeks,1.0,True,"SPAR, Oda, Coop, Meny, Bunnpris, KIWI, Joker",35.4,https://bilder.ngdata.no/7039317008167/kmh/large.jpg,False,SURDEIGKJEKS 100G SÆTRES BESTE,7039317008167,Name confirmed by Kassal (sim=1.00). No change needed.
242,name_confirmed,high,1,BOG 390G GILDE,7039610006761,Bog 390 g,Bog 390 g | Bog 390g Gilde | Gilde Bog 390g | BOG 390 g gilde | Bog 390g | BOG 390G,,1.0,True,"Oda, Joker, SPAR, Coop, Meny, KIWI, Bunnpris, REMA 1000",47.9,https://bilder.ngdata.no/7039610006761/kmh/large.jpg,False,BOG 390G GILDE,7039610006761,Name confirmed by Kassal (sim=1.00). No change needed.
256,name_confirmed,high,1,KAFFEFILTER PRESSKANNE 25STK EVERGOOD,7040913335892,Kaffefilter Presskanne 25stk Evergood,Kaffefilter Presskanne 25stk Evergood,Kaffefilter Presskanne 25stk Evergood,1.0,True,"SPAR, Meny, Joker",79.9,https://bilder.ngdata.no/7040913335892/kmh/large.jpg,False,KAFFEFILTER PRESSKANNE 25STK EVERGOOD,7040913335892,Name confirmed by Kassal (sim=1.00). No change needed.
350,name_confirmed,high,1,BLÅ JAVA HELE BØNNER 340G COTW,7040913336486,Blå Java Hele Bønner 340g Cotw,Blå Java Hele Bønner 340g Cotw,Blå Java Hele Bønner 340g Cotw,1.0,True,"Meny, KIWI, SPAR",89,https://bilder.ngdata.no/7040913336486/meny/large.jpg,False,BLÅ JAVA HELE BØNNER 340G COTW,7040913336486,Name confirmed by Kassal (sim=1.00). No change needed.
211,name_confirmed,high,1,BJØRN HAVREMEL 1KG AXA,7044416009960,Axa Bjørn Havremel 1kg,Axa Bjørn Havremel 1kg | Bjørn Havremel 1kg | Axa Havremel 1kg | Bjørn Havremel 1kg Axa,Havremel,1.0,True,"Coop, Engrosnett, SPAR, Meny",32.1,https://bilder.ngdata.no/7044416009960/kmh/large.jpg,False,BJØRN HAVREMEL 1KG AXA,7044416009960,Name confirmed by Kassal (sim=1.00). No change needed.
94,name_confirmed,high,1,HAVREGRYN STORE GLUTENFRI 1KG AXA,7044416014810,Havregryn Store glutenfri 1kg Axa,Havregryn Store glutenfri 1kg Axa | Axa Havregryn Glutenfri 1000g | Havregryn Glutenfri 1 Kg | HAVREGRYN Glutenfri 1kg axa | Axa Havregryn Glutenfri 1kg,GLUTENFRIE HAVRE GRYN,1.0,True,"SPAR, Meny, Coop, Engrosnett, Joker, Bunnpris",49.9,https://bilder.ngdata.no/7044416014810/kmh/large.jpg,False,HAVREGRYN STORE GLUTENFRI 1KG AXA,7044416014810,Name confirmed by Kassal (sim=1.00). No change needed.
154,name_confirmed,high,1,KRYDDERMIKS SHISH KEBAB 10G POS HINDU,7045010001534,Kryddermiks Shish Kebab 10g Pos Hindu,Kryddermiks Shish Kebab 10g Pos Hindu | Kebab Kryddermiks Pose Hindu,Shish Kebab Kryddermiks,1.0,True,"SPAR, Meny, KIWI, Joker",11.4,https://bilder.ngdata.no/7045010001534/kmh/large.jpg,False,KRYDDERMIKS SHISH KEBAB 10G POS HINDU,7045010001534,Name confirmed by Kassal (sim=1.00). No change needed.
234,name_confirmed,high,1,LANO SÅPE 2X125G,7046110049303,Lano Såpe 2x125g,"Lano Såpe 2x125g | Såpestykke Fast, 250 g | LANO HÅNDSÅPE 2 pk | Lano Såpe 250g 2pk",,1.0,True,"Joker, Coop, SPAR, Meny, Oda, Bunnpris, KIWI",24.2,https://bilder.ngdata.no/7046110049303/kmh/large.jpg,False,LANO SÅPE 2X125G,7046110049303,Name confirmed by Kassal (sim=1.00). No change needed.
79,name_confirmed,high,1,PANNEKAKER GROVE STEKTE 480G ÅMLI,7090000698027,Pannekaker Grove Stekte 480g Åmli,Pannekaker Grove Stekte 480g Åmli,Grove Pannekaker,1.0,True,"Meny, SPAR",44.9,https://bilder.ngdata.no/7090000698027/meny/large.jpg,False,PANNEKAKER GROVE STEKTE 480G ÅMLI,7090000698027,Name confirmed by Kassal (sim=1.00). No change needed.
57,name_confirmed,high,1,MORENEPOTETER GULE 650G BJERTNÆS&HOEL,7090037180045,Morenepoteter Gule 650g Bjertnæs&Hoel,Morenepoteter Gule 650g Bjertnæs&Hoel,Morene Poteter,1.0,True,"Meny, Joker, SPAR",34.9,https://bilder.ngdata.no/7090037180045/meny/large.jpg,False,MORENEPOTETER GULE 650G BJERTNÆS&HOEL,7090037180045,Name confirmed by Kassal (sim=1.00). No change needed.
241,name_confirmed,high,1,SANDWICH CHEESE GRESSLØK 37G WASA,7300400122689,Sandwich Cheese Gressløk 37g Wasa,Sandwich Cheese Gressløk 37g Wasa | Wasa Sandwich Cheese & Chives 37g | Sandwich Gressløk 37 g | Wasa Sandwich Gressløk 24x37g | WASA SANDWICH CREAM 36 g gressløk,Sandwich Cheese & Chives,1.0,True,"Joker, SPAR, Coop, Meny, Oda, Engrosnett, Bunnpris, KIWI",9.9,https://bilder.ngdata.no/7300400122689/kmh/large.jpg,False,SANDWICH CHEESE GRESSLØK 37G WASA,7300400122689,Name confirmed by Kassal (sim=1.00). No change needed.
279,name_confirmed,high,1,KNEKKEBRØD NATURELL GL.FRI 240G WASA,7300400481861,Knekkebrød Naturell Gl.Fri 240g Wasa,Knekkebrød Naturell Gl.Fri 240g Wasa | Wasa Naturell Glutenfri 240g | Knekkebrød Glutenfri Naturell 240 g | Wasa Glutenfritt 240g | Wasa Knekkebrød Naturell Glutenfri 240g,GF Wasa Gl. fri Knäckebröd Classic,1.0,True,"Joker, SPAR, Meny, Coop, Oda, Engrosnett",55,https://bilder.ngdata.no/7300400481861/kmh/large.jpg,False,KNEKKEBRØD NATURELL GL.FRI 240G WASA,7300400481861,Name confirmed by Kassal (sim=1.00). No change needed.
149,name_confirmed,high,1,KNEKKEBRØD SESAM&HAVSALT GL.FRI 240G,7300400481878,Knekkebrød Sesam&Havsalt Gl.Fri 240g Wasa,Knekkebrød Sesam&Havsalt Gl.Fri 240g Wasa | Knekkebrød Glutenfri Sesam & Havsalt 240 g | Wasa Sesam & Havsalt Glutenfri | Wasa Sesam & Havsalt Glutenfri 240g | Wasa Knekkebrød Sesam&Havsalt Glutenfri 240g,Knekkebrød Sesam&Havsalt Gl.Fri 240g Wasa,0.9351,True,"SPAR, Meny, Oda, Coop, Engrosnett, KIWI, Joker",47.4,https://bilder.ngdata.no/7300400481878/kmh/large.jpg,False,KNEKKEBRØD SESAM&HAVSALT GL.FRI 240G,7300400481878,Name confirmed by Kassal (sim=0.94). No change needed.
263,name_confirmed,high,1,GRANOLA RASPBERRY  500G START!,7310130013423,Granola Raspberry 500g Start!,Granola Raspberry 500g Start!,RASPBERRY-LICIOUS PIE,0.9831,True,Meny,56.5,https://bilder.ngdata.no/7310130013423/meny/large.jpg,False,GRANOLA RASPBERRY  500G START!,7310130013423,Name confirmed by Kassal (sim=0.98). No change needed.
69,name_confirmed,high,1,DAVE&JON'S DADLER SOUR COLA 125G,7350054797405,Dave&Jon's Dadler Sour Cola 125g,Dave&Jon's Dadler Sour Cola 125g | Dave & Jon's Dadler Sour Cola | Dadler - Sour Cola,Dadlar sour cola,1.0,True,"Meny, SPAR, Joker, Slowly.no, Havaristen",19,https://bilder.ngdata.no/7350054797405/meny/large.jpg,False,DAVE&JON'S DADLER SOUR COLA 125G,7350054797405,Name confirmed by Kassal (sim=1.00). No change needed.
107,name_confirmed,high,1,FLAT WHITE 16KAPSLER DOLCE GUSTO,7613036596251,Flat White 16kapsler Dolce Gusto,Flat White 16kapsler Dolce Gusto | Dolce Gusto Flat White 16 kapsler | Dolce Gusto Flat White 187.2g,Capsules NESCAFE DOLCE GUSTO Flat White 16 Capsules 187.2g,1.0,True,"Meny, Coop, SPAR",65.9,https://bilder.ngdata.no/7613036596251/meny/large.jpg,False,FLAT WHITE 16KAPSLER DOLCE GUSTO,7613036596251,Name confirmed by Kassal (sim=1.00). No change needed.
291,name_confirmed,high,1,PREMIUM DARK ORANGE 100G FREIA,7622400633744,Premium Dark Orange 100g Freia,Premium Dark Orange 100g Freia | Premium Mørk Tynn 70% Appelsin 100g Freia | Premium 70% Appelsin,Premium Tynn 70% Appelsin,1.0,True,"Joker, Meny, SPAR, Havaristen",27.95,https://bilder.ngdata.no/7622400633744/kmh/large.jpg,False,PREMIUM DARK ORANGE 100G FREIA,7622400633744,Name confirmed by Kassal (sim=1.00). No change needed.
317,name_confirmed,high,1,POWERKNEKKEBRØD GL.FRI 225G SCHÄR,8008698048634,Powerknekkebrød Gl.Fri 225g Schär,Powerknekkebrød Gl.Fri 225g Schär,POWERKNÄCKE,1.0,True,Meny,49.9,https://bilder.ngdata.no/8008698048634/meny/large.jpg,False,POWERKNEKKEBRØD GL.FRI 225G SCHÄR,8008698048634,Name confirmed by Kassal (sim=1.00). No change needed.
76,name_confirmed,high,1,BRUSCHETTA LIGURISK 130G OLIVINO,8032529645341,Bruschetta Ligurisk 130g Olivino,Bruschetta Ligurisk 130g Olivino | Ligurisk Bruschetta 130g Ranise,,1.0,True,Meny,74.5,https://bilder.ngdata.no/8032529645341/meny/large.jpg,False,BRUSCHETTA LIGURISK 130G OLIVINO,8032529645341,Name confirmed by Kassal (sim=1.00). No change needed.
327,name_confirmed,high,1,POTETCHIPS SORT TRØFFEL 125G TORRES,8426944001071,Premium Potetchips Sort Trøffel 125 g Torres Spania,Premium Potetchips Sort Trøffel 125 g Torres Spania | Potetchips Sort Trøffel 125g Torres | Torres Trøffel Chips 125g,TORRES Chips premium à la BLACK TRUFFLE,1.0,True,Meny,69.9,https://bilder.ngdata.no/8426944001071/meny/large.jpg,False,POTETCHIPS SORT TRØFFEL 125G TORRES,8426944001071,Name confirmed by Kassal (sim=1.00). No change needed.
202,name_confirmed,high,1,TASSIMO GEVALIA LATTE MACCHIATO KARAMELL,8711000505137,Tassimo Gevalia Latte Macchiato Karamell 8kaps.,Tassimo Gevalia Latte Macchiato Karamell 8kaps. | Tassimo Gevalia Caramel Macchiato,Tassimo Gevalia Caramel Macchiato,0.9195,True,"Meny, SPAR",106,https://bilder.ngdata.no/8711000505137/meny/large.jpg,False,TASSIMO GEVALIA LATTE MACCHIATO KARAMELL,8711000505137,Name confirmed by Kassal (sim=0.92). No change needed.
255,name_confirmed,high,1,LIPTON ICETEA MANGO PULVER 50G,8720608006649,Lipton Icetea Mango Pulver 50g,Lipton Icetea Mango Pulver 50g,Mangue ice tea,1.0,True,"Joker, Meny, SPAR",21.5,https://bilder.ngdata.no/8711200454488/kmh/large.jpg,False,LIPTON ICETEA MANGO PULVER 50G,8720608006649,Name confirmed by Kassal (sim=1.00). No change needed.
310,name_confirmed,high,1,LIPTON ICETEA LEMON PULVER 50G,8720608006663,Lipton Icetea Lemon Pulver 50g,Lipton Icetea Lemon Pulver 50g | LIPTON ICETEA Lemon pulver 50g,Lemon Flavoured Ice Tea,1.0,True,"Joker, Meny, SPAR, Bunnpris",19.9,https://bilder.ngdata.no/8720608006663/kmh/large.jpg,False,LIPTON ICETEA LEMON PULVER 50G,8720608006663,Name confirmed by Kassal (sim=1.00). No change needed.
