ann_id,image_id,category_id,category_name,hamming_dist,reason,bbox
460,4,100,EVERGOOD CLASSIC FILTERMALT 250G,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[853, 937, 77, 111]"
4892,46,100,EVERGOOD CLASSIC FILTERMALT 250G,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[672, 870, 74, 120]"
2673,23,100,EVERGOOD CLASSIC FILTERMALT 250G,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[851, 2527, 78, 198]"
5701,54,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[660, 153, 66, 80]"
7091,66,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[222, 808, 29, 68]"
3472,31,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[3698.0, 2713.0, 152.0, 160.0]"
6017,56,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[577.0, 1466.0, 43.0, 79.0]"
3992,36,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[1052, 2509, 154, 228]"
2060,18,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[0, 1983, 170, 221]"
5047,48,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[554, 1065, 24, 91]"
5296,50,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1295.0, 2259.0, 111.0, 238.0]"
7087,66,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[215, 712, 34, 73]"
1534,14,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[742, 1372, 56, 124]"
1647,14,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[574.0, 1548.0, 100.0, 159.0]"
3991,36,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[930, 2520, 139, 213]"
1644,14,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[557.0, 1184.0, 91.0, 165.0]"
2001,17,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[311, 1251, 70, 130]"
4896,46,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[133, 1022, 61, 104]"
5694,54,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[545, 140, 64, 92]"
7092,66,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[305, 809, 30, 67]"
2348,19,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[398, 3635, 223, 321]"
3986,36,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[334, 2506, 106, 201]"
7088,66,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[110, 808, 31, 68]"
1537,14,100,EVERGOOD CLASSIC FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[972, 1367, 53, 123]"
4901,46,100,EVERGOOD CLASSIC FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[554, 1009, 66, 84]"
6019,56,100,EVERGOOD CLASSIC FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[673.0, 1473.0, 43.0, 93.0]"
6456,61,100,EVERGOOD CLASSIC FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[383.0, 1183.0, 53.0, 86.0]"
7096,66,100,EVERGOOD CLASSIC FILTERMALT 250G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[303, 716, 33, 70]"
1302,12,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[1058, 1949, 152, 279]"
1551,14,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[974, 1547, 49, 113]"
5997,56,100,EVERGOOD CLASSIC FILTERMALT 250G,0.4531,Visual outlier: Hamming dist 0.453 > threshold 0.45,"[311, 1509, 61, 102]"
21182,267,101,SANDWICH CHEESE HERBS 30G WASA,0.5625,Visual outlier: Hamming dist 0.562 > threshold 0.42,"[2757, 754, 25, 97]"
24321,295,101,SANDWICH CHEESE HERBS 30G WASA,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.42,"[3119, 131, 76, 107]"
32121,361,101,SANDWICH CHEESE HERBS 30G WASA,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.42,"[2167, 2574, 31, 121]"
8116,77,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[1264, 1071, 610, 177]"
7643,72,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[9, 889, 549, 232]"
8827,89,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[1506, 3649, 762, 218]"
8115,77,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[1263, 1173, 586, 150]"
9255,96,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[102, 1135, 293, 79]"
8618,85,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[138, 132, 518, 142]"
8828,89,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[1406, 3111, 633, 350]"
8117,77,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1264, 945, 614, 187]"
9257,96,102,EGG FRITTGÅENDE M/L/XL SOLEGG 12STK PRIO,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[178, 949, 234, 56]"
7635,72,105,EGG ØKOLOGISK M/L 12STK VINGULMARK,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.42,"[1808, 1611, 646, 230]"
7633,72,105,EGG ØKOLOGISK M/L 12STK VINGULMARK,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.42,"[1213, 1786, 596, 172]"
861,7,106,NESCAFE GOLD KOFFEINFRI 100G,0.6211,Visual outlier: Hamming dist 0.621 > threshold 0.45,"[2952, 1270, 72, 101]"
1741,15,106,NESCAFE GOLD KOFFEINFRI 100G,0.5742,Visual outlier: Hamming dist 0.574 > threshold 0.45,"[1797, 972, 42, 150]"
1763,15,106,NESCAFE GOLD KOFFEINFRI 100G,0.5742,Visual outlier: Hamming dist 0.574 > threshold 0.45,"[2219, 2669, 87, 41]"
14,1,106,NESCAFE GOLD KOFFEINFRI 100G,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[1441, 5, 96, 146]"
1725,15,106,NESCAFE GOLD KOFFEINFRI 100G,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[2408, 850, 105, 38]"
6536,62,106,NESCAFE GOLD KOFFEINFRI 100G,0.4688,Visual outlier: Hamming dist 0.469 > threshold 0.45,"[517, 155, 50, 84]"
4787,44,106,NESCAFE GOLD KOFFEINFRI 100G,0.4648,Visual outlier: Hamming dist 0.465 > threshold 0.45,"[1531, 1877, 168, 12]"
6224,59,106,NESCAFE GOLD KOFFEINFRI 100G,0.457,Visual outlier: Hamming dist 0.457 > threshold 0.45,"[725, 1532, 22, 147]"
10438,118,108,MUSLI M/BELGISK SJOKOLADE DSH,0.7109,Visual outlier: Hamming dist 0.711 > threshold 0.45,"[2112, 575, 93, 254]"
15875,206,108,MUSLI M/BELGISK SJOKOLADE DSH,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[243, 51, 59, 110]"
11750,137,108,MUSLI M/BELGISK SJOKOLADE DSH,0.4609,Visual outlier: Hamming dist 0.461 > threshold 0.45,"[83, 675, 77, 151]"
22411,278,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.6641,Visual outlier: Hamming dist 0.664 > threshold 0.45,"[1399, 1450, 185, 141]"
27923,325,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.6406,Visual outlier: Hamming dist 0.641 > threshold 0.45,"[1764, 2339, 174, 243]"
34076,380,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.6289,Visual outlier: Hamming dist 0.629 > threshold 0.45,"[0, 152, 67, 141]"
29557,339,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.6172,Visual outlier: Hamming dist 0.617 > threshold 0.45,"[1209, 1942, 202, 165]"
19153,248,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.6016,Visual outlier: Hamming dist 0.602 > threshold 0.45,"[1118, 2084, 149, 115]"
25242,304,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.6016,Visual outlier: Hamming dist 0.602 > threshold 0.45,"[2922, 445, 211, 231]"
24772,299,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5938,Visual outlier: Hamming dist 0.594 > threshold 0.45,"[518.0, 277.0, 198.0, 528.0]"
25328,304,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5898,Visual outlier: Hamming dist 0.590 > threshold 0.45,"[1992, 1587, 60, 34]"
27922,325,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5898,Visual outlier: Hamming dist 0.590 > threshold 0.45,"[1612, 2327, 160, 243]"
20363,260,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.582,Visual outlier: Hamming dist 0.582 > threshold 0.45,"[2590, 1741, 159, 100]"
20551,261,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.582,Visual outlier: Hamming dist 0.582 > threshold 0.45,"[1134, 1829, 156, 100]"
33247,371,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.582,Visual outlier: Hamming dist 0.582 > threshold 0.45,"[1058, 2265, 188, 192]"
24571,297,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5742,Visual outlier: Hamming dist 0.574 > threshold 0.45,"[1302, 940, 50, 39]"
24019,293,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5703,Visual outlier: Hamming dist 0.570 > threshold 0.45,"[1907, 1683, 202, 121]"
24816,299,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5703,Visual outlier: Hamming dist 0.570 > threshold 0.45,"[2079.0, 2989.0, 244.0, 181.0]"
20439,261,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5664,Visual outlier: Hamming dist 0.566 > threshold 0.45,"[322, 1016, 191, 123]"
20040,258,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[254, 1600, 260, 195]"
29462,338,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[2826, 2249, 183, 136]"
32348,363,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5586,Visual outlier: Hamming dist 0.559 > threshold 0.45,"[860, 2238, 170, 121]"
25219,303,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5547,Visual outlier: Hamming dist 0.555 > threshold 0.45,"[1570, 1547, 124, 147]"
34127,380,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5547,Visual outlier: Hamming dist 0.555 > threshold 0.45,"[609, 768, 84, 84]"
20685,262,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[1640, 1407, 153, 102]"
24018,293,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[1716, 1683, 199, 116]"
27396,320,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[603, 2241, 211, 219]"
34131,380,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5508,Visual outlier: Hamming dist 0.551 > threshold 0.45,"[696, 862, 91, 78]"
22410,278,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[1557, 1456, 208, 141]"
33720,376,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5469,Visual outlier: Hamming dist 0.547 > threshold 0.45,"[762, 857, 75, 39]"
19394,251,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[2005, 1772, 207, 276]"
24153,294,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[2171, 2101, 143, 96]"
25241,304,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.543,Visual outlier: Hamming dist 0.543 > threshold 0.45,"[3088, 459, 170, 203]"
25625,306,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[1985, 1491, 122, 82]"
27579,321,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[133, 2372, 132, 160]"
32237,362,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[1039, 2164, 150, 103]"
33488,374,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5391,Visual outlier: Hamming dist 0.539 > threshold 0.45,"[631, 2058, 166, 121]"
19246,249,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[1430, 1574, 166, 187]"
24311,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[11, 1970, 139, 125]"
27403,320,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[2756, 3041, 43, 272]"
28149,327,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[3269, 1634, 106, 122]"
28765,332,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5352,Visual outlier: Hamming dist 0.535 > threshold 0.45,"[866, 2089, 148, 165]"
21908,273,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[1259, 339, 62, 66]"
24119,294,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5312,Visual outlier: Hamming dist 0.531 > threshold 0.45,"[2518, 743, 25, 70]"
25218,303,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[1395, 1551, 296, 159]"
27138,317,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[2074, 1962, 164, 203]"
27857,324,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[1336, 2153, 216, 291]"
28225,328,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5273,Visual outlier: Hamming dist 0.527 > threshold 0.45,"[2535, 1496, 90, 151]"
20800,263,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[1270, 2057, 199, 181]"
24212,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[1459, 0, 128, 103]"
24238,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[573, 156, 130, 138]"
24561,297,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[1190, 712, 74, 17]"
24813,299,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[2336.0, 3006.0, 241.0, 165.0]"
25038,302,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[3951, 1671, 67, 95]"
34170,380,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5234,Visual outlier: Hamming dist 0.523 > threshold 0.45,"[466, 771, 84, 77]"
19393,251,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[2195, 1774, 234, 271]"
22894,282,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[702, 1445, 144, 113]"
28013,326,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[675, 1492, 285, 259]"
31585,357,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5195,Visual outlier: Hamming dist 0.520 > threshold 0.45,"[2576, 2219, 169, 121]"
20552,261,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[1282, 1828, 156, 101]"
24152,294,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[2044, 2078, 130, 114]"
30607,348,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[3507, 1720, 201, 155]"
33249,371,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5156,Visual outlier: Hamming dist 0.516 > threshold 0.45,"[1350, 2353, 153, 223]"
22432,278,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[3228, 226, 283, 448]"
29573,339,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5117,Visual outlier: Hamming dist 0.512 > threshold 0.45,"[1097, 2550, 157, 161]"
20362,260,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[2721, 1738, 157, 101]"
21743,271,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[1867, 2063, 197, 148]"
26149,310,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[3065, 1698, 88, 95]"
30257,345,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[929, 2484, 13, 282]"
30605,348,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5078,Visual outlier: Hamming dist 0.508 > threshold 0.45,"[3301, 1858, 144, 138]"
18727,245,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[1520, 1846, 166, 151]"
19672,253,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[1125, 791, 191, 214]"
30273,345,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[1528, 2261, 143, 126]"
33721,376,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5039,Visual outlier: Hamming dist 0.504 > threshold 0.45,"[829, 885, 65, 72]"
24012,293,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[968, 1652, 36, 150]"
24248,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[716, 705, 115, 104]"
24307,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1226, 1965, 146, 155]"
29558,339,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.5,Visual outlier: Hamming dist 0.500 > threshold 0.45,"[1408, 1939, 209, 167]"
17490,228,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[3661.0, 1925.0, 176.0, 163.0]"
21660,270,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[3338, 2022, 99, 133]"
21661,270,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[3435, 2022, 79, 123]"
31599,357,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[1001, 1927, 214, 172]"
33357,373,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4961,Visual outlier: Hamming dist 0.496 > threshold 0.45,"[645, 839, 97, 90]"
23353,287,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2382, 1242, 117, 101]"
24303,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[2780, 1909, 153, 192]"
33929,378,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4922,Visual outlier: Hamming dist 0.492 > threshold 0.45,"[1833, 2291, 260, 233]"
21744,271,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[2087, 2063, 204, 148]"
25371,304,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[1010, 1154, 42, 90]"
28020,326,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[0, 1918, 118, 234]"
33271,371,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4883,Visual outlier: Hamming dist 0.488 > threshold 0.45,"[930, 936, 38, 32]"
20222,260,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[2280, 887, 118, 123]"
20801,263,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[1450, 2078, 208, 169]"
21991,273,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[542, 1098, 28, 88]"
24244,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[298, 461, 119, 123]"
25191,303,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[3141, 1997, 264, 267]"
26142,310,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4844,Visual outlier: Hamming dist 0.484 > threshold 0.45,"[2628, 1777, 96, 106]"
20983,265,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[501, 1495, 275, 227]"
21486,269,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[1083, 1643, 279, 199]"
22288,276,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2146, 2636, 132, 149]"
24317,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2881, 882, 176, 174]"
24814,299,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2323.0, 2729.0, 231.0, 214.0]"
26141,310,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[2703, 1799, 118, 85]"
28148,327,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4805,Visual outlier: Hamming dist 0.480 > threshold 0.45,"[3361, 1611, 105, 133]"
22413,278,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1606, 1277, 158, 185]"
24250,295,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[543, 711, 101, 93]"
25357,304,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1391, 1236, 74, 73]"
31299,353,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1548.0, 2230.0, 146.0, 109.0]"
33928,378,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4766,Visual outlier: Hamming dist 0.477 > threshold 0.45,"[1547, 2285, 288, 234]"
19236,249,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1384, 1978, 191, 195]"
19238,249,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[1599, 1830, 185, 124]"
21146,267,109,KNEKKEBRØD 100 FRØ&HAVSALT 245G WASA,0.4727,Visual outlier: Hamming dist 0.473 > threshold 0.45,"[2461, 847, 80, 98]"
